g,q,v
3.800000000000000000e+01,4.048983405832762728e+00,7.084959965590957864e-01
3.800000000000000000e+01,4.512698214751246439e+00,5.992648940597683493e-01
3.900000000000000000e+01,4.921518485654218011e+00,1.241710406555858182e-01
3.900000000000000000e+01,4.135036362449707958e+00,2.327242263785705978e-01
3.900000000000000000e+01,6.248106520354568261e-03,5.973771321836611747e-01
3.900000000000000000e+01,2.096451027070869166e+00,3.269890093295748645e-01
3.900000000000000000e+01,3.929944221991414466e+00,1.985700484283993150e-01
3.900000000000000000e+01,7.501693453769475717e-01,2.628622629930048582e-01
3.900000000000000000e+01,2.456780603688417219e+00,9.166396905499584191e-01
3.900000000000000000e+01,4.770526170204444583e+00,8.691804523710544572e-01
3.900000000000000000e+01,7.629407680548633275e-01,3.416360593564000681e-01
3.900000000000000000e+01,3.231295733585493934e+00,7.760656696992287440e-01
4.000000000000000000e+01,3.705047322554554157e+00,3.454093454711384403e-01
4.000000000000000000e+01,2.522859963452195764e+00,3.023852382072886869e-01
4.000000000000000000e+01,3.697547304792610401e+00,4.570972112327834624e-01
4.000000000000000000e+01,3.718972702371287742e+00,5.650523616509436353e-01
4.000000000000000000e+01,4.967123972270718113e+00,2.286807796136904880e-01
4.000000000000000000e+01,8.548933252153911866e-01,5.044992032536066429e-01
4.000000000000000000e+01,2.474785953636598812e+00,7.110455409366092105e-01
4.000000000000000000e+01,9.864703268961938498e-02,1.901334445943285711e-01
4.000000000000000000e+01,3.871725315477054785e+00,9.246788035123115757e-01
4.000000000000000000e+01,3.434651426899237858e+00,9.633412696644726436e-01
4.100000000000000000e+01,2.715071489088942247e+00,8.589120627791725360e-01
4.100000000000000000e+01,2.841473050868346117e+00,5.502077043134190326e-01
4.100000000000000000e+01,4.274466719864468800e+00,3.987875012418781173e-01
4.100000000000000000e+01,2.898697462002477465e+00,3.747319394045113272e-01
4.100000000000000000e+01,1.803722979044790620e+00,5.231521550197815174e-01
4.100000000000000000e+01,1.814469859017093345e+00,7.469618075581991867e-01
4.100000000000000000e+01,3.965795024275081682e-01,4.579771469534089645e-01
4.100000000000000000e+01,4.515551901171729554e+00,7.460424765718415285e-01
4.100000000000000000e+01,1.084931447578793673e+00,5.002542374509568734e-01
4.100000000000000000e+01,1.952022745740558562e+00,2.847148380929745981e-01
4.200000000000000000e+01,2.716390742336391551e+00,4.698754151298113468e-01
4.200000000000000000e+01,4.169957013624292053e+00,4.398276371140452667e-01
4.200000000000000000e+01,4.471354850807117920e+00,3.806931007270414336e-01
4.200000000000000000e+01,4.659406884150596007e+00,2.438728108081136270e-01
4.200000000000000000e+01,1.140197843335694072e+00,5.295217916152203941e-01
4.200000000000000000e+01,1.511786942679615997e-02,1.636145553596253244e-01
4.200000000000000000e+01,1.305706603411261879e+00,5.456164113212540467e-01
4.200000000000000000e+01,3.024831040517482084e+00,1.085191378585367294e-01
4.200000000000000000e+01,5.549017517030019331e-02,9.251470406717025030e-01
4.200000000000000000e+01,9.791049022742553953e-01,2.334746734515087407e-01
4.300000000000000000e+01,3.973397529335273681e+00,5.650880355822399670e-01
4.300000000000000000e+01,1.122363281356288489e+00,5.928512974220939702e-01
4.300000000000000000e+01,1.526884990101903261e+00,1.813664939209347349e-01
4.300000000000000000e+01,2.514187000886696666e+00,2.289126776114894790e-01
4.300000000000000000e+01,7.908461017589807351e-01,3.794482047552460990e-02
4.300000000000000000e+01,4.354181381685701124e-01,9.518981666930581564e-02
4.300000000000000000e+01,4.855683782662151948e+00,2.267635969690161568e-01
4.300000000000000000e+01,3.951343327281984674e+00,9.723195073375202613e-01
4.300000000000000000e+01,3.756092052821162319e+00,2.375524579081795817e-01
4.300000000000000000e+01,2.482374937326137232e-01,2.302121106430138342e-01
4.400000000000000000e+01,3.400656663839173532e+00,4.747447883585703687e-01
4.400000000000000000e+01,3.966656589829397728e+00,1.738394058933672159e-01
4.400000000000000000e+01,1.024038168839079166e+00,3.133965419188433632e-01
4.400000000000000000e+01,3.214082547090626463e+00,7.517954439113037068e-01
4.400000000000000000e+01,1.701030740329157354e+00,9.799786594011061780e-02
4.400000000000000000e+01,4.524882455542538651e+00,1.934946297065640586e-01
4.400000000000000000e+01,4.215872082412903232e+00,9.571992596291931665e-01
4.400000000000000000e+01,7.496057795545763014e-01,4.770246185390984994e-01
4.400000000000000000e+01,9.853877183589376809e-01,6.692220891420770368e-01
4.400000000000000000e+01,3.254402490044135732e+00,2.736048008064195791e-02
4.500000000000000000e+01,2.539267665204919533e-01,2.072384555407397189e-01
4.500000000000000000e+01,2.955331747362862416e+00,1.737914100142792240e-01
4.500000000000000000e+01,1.740593659421205697e+00,8.521548248221568755e-01
4.500000000000000000e+01,2.545525123572563331e+00,5.104126066742757928e-01
4.500000000000000000e+01,4.717382084627757877e+00,2.521965783750801382e-01
4.500000000000000000e+01,4.704307739246687881e+00,6.718577118312845098e-01
4.500000000000000000e+01,2.282725742989513140e+00,1.339238799808546432e-01
4.500000000000000000e+01,3.834466246552586277e+00,2.819247061305375501e-01
4.500000000000000000e+01,4.825626025504154093e+00,1.028332948564402161e-01
4.500000000000000000e+01,2.256996894744474957e+00,3.398359113577293922e-01
4.600000000000000000e+01,1.863753019066887617e+00,3.134755882516881975e-02
4.600000000000000000e+01,4.174647322331236587e+00,2.820180137342216398e-01
4.600000000000000000e+01,4.626608795513170058e+00,4.917269812550808528e-01
4.600000000000000000e+01,8.187642144094653407e-01,8.393594153225488741e-01
4.600000000000000000e+01,9.037789891125763697e-01,9.955857928660563072e-01
4.600000000000000000e+01,9.821563075643280349e-01,3.757106454415668484e-01
4.600000000000000000e+01,9.285971739207965481e-01,5.635505102262002852e-01
4.600000000000000000e+01,8.294743525720860156e-01,5.619015506211523237e-01
4.600000000000000000e+01,3.236815929171943385e-01,4.482393300922991042e-01
4.600000000000000000e+01,4.838192979974141217e+00,9.783616726071705516e-01
4.700000000000000000e+01,9.449243275090185579e-01,5.934401396162110043e-01
4.700000000000000000e+01,3.064322172494410967e+00,6.312248341870201340e-01
4.700000000000000000e+01,1.111217620597855671e+00,7.525503701483573504e-01
4.700000000000000000e+01,4.368017265048182551e+00,8.606855883087780601e-01
4.700000000000000000e+01,4.417572126707674407e+00,9.913057171838092207e-01
4.700000000000000000e+01,3.905035495627326991e+00,5.453618804815366650e-01
4.700000000000000000e+01,3.260318269678947445e+00,5.139321880228964190e-01
4.700000000000000000e+01,4.230598494420405586e+00,2.091829923324262097e-02
4.700000000000000000e+01,2.644166819351449149e+00,6.635129218963965458e-01
4.700000000000000000e+01,1.807004851769898890e+00,5.177315696180623261e-01
4.800000000000000000e+01,3.430712435200877319e+00,8.651484340354093083e-01
4.800000000000000000e+01,1.945452102035957864e+00,1.799243904806505645e-01
4.800000000000000000e+01,3.546663698274403309e+00,3.956155707190422977e-01
4.800000000000000000e+01,2.079093060623427025e+00,6.145198307816219785e-01
4.800000000000000000e+01,4.749527233610656651e+00,6.547468927329859190e-01
4.800000000000000000e+01,1.933558516806211269e+00,6.236347610266030905e-01
4.800000000000000000e+01,2.208356922801276490e+00,5.618917252314731270e-01
4.800000000000000000e+01,3.897433794536486751e+00,9.575755905551622815e-01
4.800000000000000000e+01,3.696889679333981160e-01,3.309829455478291438e-01
4.800000000000000000e+01,4.630987628594475325e+00,9.336520168595813240e-01
4.900000000000000000e+01,1.710767880124081097e-01,7.637081426665572881e-01
4.900000000000000000e+01,4.687908821696947115e+00,4.435918971091308283e-01
4.900000000000000000e+01,2.778446064197980014e+00,3.708383328592400607e-01
4.900000000000000000e+01,2.775091368067055697e+00,4.430563425284362866e-01
4.900000000000000000e+01,1.624383663381451237e-01,6.111442367311550328e-01
4.900000000000000000e+01,3.033181030208332629e+00,6.742395156978029380e-01
4.900000000000000000e+01,3.449599720987663432e+00,2.786358005908022850e-01
4.900000000000000000e+01,3.828862793037306478e+00,9.375538488270823700e-01
4.900000000000000000e+01,3.102909338348263546e+00,6.374403805768865672e-01
4.900000000000000000e+01,3.979034612190744724e+00,6.540564171099289004e-01
5.000000000000000000e+01,1.099134955489814436e+00,7.587016757297193603e-02
5.000000000000000000e+01,4.673176085340708497e+00,7.117811733501209215e-01
5.000000000000000000e+01,1.492631458429358737e+00,5.846004918570708586e-01
5.000000000000000000e+01,3.307413302165793212e+00,7.488039318721649851e-01
5.000000000000000000e+01,8.592494177998422078e-01,2.368497090462845511e-01
5.000000000000000000e+01,1.440359178772280924e+00,5.949314310938592643e-01
5.000000000000000000e+01,1.310903395166027607e+00,6.148282490244153520e-01
5.000000000000000000e+01,1.498696873964600051e+00,1.709539198183145370e-01
5.000000000000000000e+01,3.155211115401078459e+00,3.723008515346235558e-01
5.000000000000000000e+01,2.283612389152229305e+00,3.397227180858931606e-01
5.100000000000000000e+01,6.142895406952952886e-02,9.990468957064382316e-01
5.100000000000000000e+01,4.529276217319816444e-01,2.806412643724613964e-01
5.100000000000000000e+01,3.951783930250591492e+00,5.148935198187866158e-01
5.100000000000000000e+01,1.362909489202457358e+00,8.987242278204771173e-01
5.100000000000000000e+01,2.040305363718031728e+00,9.758742629841530292e-01
5.100000000000000000e+01,8.813821552260203696e-01,9.778251745120422056e-01
5.100000000000000000e+01,1.615623717082763644e+00,5.635227782252250073e-02
5.100000000000000000e+01,1.364250031462125978e+00,7.294809785139371172e-01
5.100000000000000000e+01,3.130571242933406939e+00,9.237810805892882060e-01
5.100000000000000000e+01,3.903498579376403210e+00,3.628258803608339633e-01
5.200000000000000000e+01,1.500002101101078900e+00,6.825687530733993702e-01
5.200000000000000000e+01,2.342494852930355975e+00,6.422827607863771382e-01
5.200000000000000000e+01,2.356632554722844386e+00,3.162320742216651048e-02
5.200000000000000000e+01,3.779475161371890657e+00,2.995703200955452949e-01
5.200000000000000000e+01,8.734044926575035284e-02,1.237819991045244761e-01
5.200000000000000000e+01,3.768926732939495317e+00,2.047027395958733731e-02
5.200000000000000000e+01,2.547578646465789909e+00,4.100720246338807051e-02
5.200000000000000000e+01,1.891733654523253705e+00,1.281153394051840477e-01
5.200000000000000000e+01,1.738810545208652192e-01,9.312458503060158099e-01
5.200000000000000000e+01,2.342388745548841023e+00,6.217142972885834062e-01
5.300000000000000000e+01,3.748325487509318599e+00,2.764767112821392425e-01
5.300000000000000000e+01,1.207296300178787307e+00,1.460149368568975925e-01
5.300000000000000000e+01,3.733657893367054115e+00,6.126173791041392702e-01
5.300000000000000000e+01,2.888385789439251727e-01,1.776650630362838212e-01
5.300000000000000000e+01,2.572361736623011375e+00,5.718862541325137050e-01
5.300000000000000000e+01,4.002949926932852343e+00,4.959192279781622359e-01
5.300000000000000000e+01,3.427232362618787498e+00,4.403024778358372027e-01
5.300000000000000000e+01,1.904685865875061612e+00,9.187056816678343951e-01
5.300000000000000000e+01,1.866869710415408612e-01,3.303310275272497432e-01
5.300000000000000000e+01,9.526542544486854558e-01,9.872787079496861962e-01
5.400000000000000000e+01,7.377547557769137399e-01,6.867093566435363838e-01
5.400000000000000000e+01,3.296277656268957301e+00,2.901279499319288080e-01
5.400000000000000000e+01,1.146031059933867891e+00,5.685048120384879056e-01
5.400000000000000000e+01,4.684374370730044035e+00,4.049872090774786493e-01
5.400000000000000000e+01,3.190952858156622440e+00,3.823923772813008215e-01
5.400000000000000000e+01,4.180331249838672214e+00,2.159428649012733459e-01
5.400000000000000000e+01,1.085426646922464933e+00,5.906637686693334555e-01
5.400000000000000000e+01,1.956882820877289930e+00,9.614906114586495578e-01
5.400000000000000000e+01,3.526214670497214598e+00,8.150316494347775720e-01
5.400000000000000000e+01,3.772580491477130593e+00,7.850655989532500101e-01
5.500000000000000000e+01,1.816248795731383758e+00,1.936292598133904086e-01
5.500000000000000000e+01,1.870165943828563382e+00,8.001288352805312476e-01
5.500000000000000000e+01,9.301283252043512917e-01,5.950096793753291147e-01
5.500000000000000000e+01,1.494608444088648680e+00,7.902286751690241751e-01
5.500000000000000000e+01,9.806528527360719449e-01,5.147744014825381687e-01
5.500000000000000000e+01,1.359444722293519536e+00,6.635290020770193697e-01
5.500000000000000000e+01,4.244594194446332125e+00,6.120020161821345672e-01
5.500000000000000000e+01,2.498297691433859047e+00,7.155587792816113790e-01
5.500000000000000000e+01,1.028668553168538002e-01,4.890370208317642575e-01
5.500000000000000000e+01,1.974728692772810934e+00,6.199614967508539909e-01
5.600000000000000000e+01,4.730144944561057940e+00,6.143169822326414176e-01
5.600000000000000000e+01,1.433280069735652251e+00,3.502945746366648017e-02
5.600000000000000000e+01,3.026603687230415840e+00,1.071754552351276146e-01
5.600000000000000000e+01,3.559430594778194568e+00,9.810521957121270953e-01
5.600000000000000000e+01,2.610913445746057882e+00,7.277436806129633506e-01
5.600000000000000000e+01,3.136645249674460345e+00,5.029432028219044115e-01
5.600000000000000000e+01,1.032524055956258291e+00,7.661047771679678764e-01
5.600000000000000000e+01,1.540121597438708800e+00,8.444133618590407009e-01
5.600000000000000000e+01,4.077151851792427451e+00,4.484237655558898084e-01
5.600000000000000000e+01,5.892175423579953941e-01,4.038018170759420933e-01
5.700000000000000000e+01,4.080871675988565705e+00,5.265473436605437874e-01
5.700000000000000000e+01,2.969495664278511970e+00,1.025235396858434900e-01
5.700000000000000000e+01,1.615520950310384007e-01,5.711185327574435089e-01
5.700000000000000000e+01,2.296784532480106167e-01,2.483780139819555810e-01
5.700000000000000000e+01,4.874408018515408614e+00,8.229874933948982951e-01
5.700000000000000000e+01,1.478800515693873274e-01,6.880024746478108355e-02
5.700000000000000000e+01,2.641004346841818728e-01,7.041483809797625115e-01
5.700000000000000000e+01,8.841045396316354887e-01,3.400009183436357718e-01
5.700000000000000000e+01,3.469022494358577902e+00,6.845820584036607093e-01
5.700000000000000000e+01,3.653206432206854259e+00,4.327904885636361110e-01
5.800000000000000000e+01,2.832616395666158748e+00,2.645631357962093810e-01
5.800000000000000000e+01,1.546495191290422344e+00,8.690615325533863622e-01
5.800000000000000000e+01,7.951491276517197448e-01,7.147385303796746081e-01
5.800000000000000000e+01,4.660749829424515323e-01,7.796722647069589396e-01
5.800000000000000000e+01,4.744071047287990339e+00,6.141610874543340648e-01
5.800000000000000000e+01,4.259467865994626123e-03,1.542105066077947839e-02
5.800000000000000000e+01,1.634906656659940616e+00,1.353449581164755111e-01
5.800000000000000000e+01,1.412622196767777671e+00,3.153222529095885962e-01
5.800000000000000000e+01,4.348953047633967728e+00,2.871573333156319796e-01
5.800000000000000000e+01,4.040528600332327080e+00,8.280975856477682528e-01
5.900000000000000000e+01,1.379020615690280671e+00,9.093642107505309768e-01
5.900000000000000000e+01,3.081281349196139274e+00,6.416233238392262672e-01
5.900000000000000000e+01,2.086427890966268794e+00,5.809523089336678936e-01
5.900000000000000000e+01,2.813044870663063080e+00,3.344633208470502161e-01
5.900000000000000000e+01,1.457205482752314651e+00,9.306113681687303574e-01
5.900000000000000000e+01,1.836854441149229356e+00,6.299482895475104760e-01
5.900000000000000000e+01,2.178431902703823031e+00,2.183864536232615894e-02
5.900000000000000000e+01,3.432968536261721271e-01,6.017037532002138533e-01
5.900000000000000000e+01,3.872565966544787130e+00,1.969266613755811246e-01
5.900000000000000000e+01,2.450167202804656164e+00,6.857739570128355000e-01
